; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/data/sequences/peak-motifs_test_maxlen1000.fasta -matrix_format transfac -m $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/positions_8nt_m4/peak-motifs_positions_8nt_m4.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/positions_8nt_m4/peak-motifs_positions_8nt_m4_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/data/sequences/peak-motifs_test_maxlen1000.fasta
; Matrix files
;	matrix 1	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/positions_8nt_m4/peak-motifs_positions_8nt_m4.tf
; Sequence format      	fasta
; Output files
;	output	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/positions_8nt_m4/peak-motifs_positions_8nt_m4_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.28684
;		c	0.21288
;		g	0.21268
;		t	0.28760
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name            	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	positions_8nt_m4	14	4	1	-51.200	14.200	65.400	a:0.287 c:0.213 g:0.213 t:0.288 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
positions_8nt_m4	-5.0	2995	20738350	143568	6.875232e-03	5.457712e-03	113967.47	0.000000e+00	0.000000e+00	350.00	1
positions_8nt_m4	-4.9	3028	20741378	140540	6.730226e-03	5.279886e-03	110254.13	0.000000e+00	0.000000e+00	350.00	2
positions_8nt_m4	-4.8	2920	20744298	137620	6.590392e-03	5.141221e-03	107358.54	0.000000e+00	0.000000e+00	350.00	3
positions_8nt_m4	-4.7	2983	20747281	134637	6.447541e-03	4.976038e-03	103909.21	0.000000e+00	0.000000e+00	350.00	4
positions_8nt_m4	-4.6	2926	20750207	131711	6.307420e-03	4.828525e-03	100828.85	0.000000e+00	0.000000e+00	350.00	5
positions_8nt_m4	-4.5	2806	20753013	128905	6.173045e-03	4.699486e-03	98134.26	0.000000e+00	0.000000e+00	350.00	6
positions_8nt_m4	-4.4	2675	20755688	126230	6.044944e-03	4.545581e-03	94920.42	0.000000e+00	0.000000e+00	350.00	7
positions_8nt_m4	-4.3	2602	20758290	123628	5.920339e-03	4.424034e-03	92382.29	0.000000e+00	0.000000e+00	350.00	8
positions_8nt_m4	-4.2	2613	20760903	121015	5.795206e-03	4.293453e-03	89655.52	0.000000e+00	0.000000e+00	350.00	9
positions_8nt_m4	-4.1	2520	20763423	118495	5.674528e-03	4.151645e-03	86694.29	0.000000e+00	0.000000e+00	350.00	10
positions_8nt_m4	-4.0	2484	20765907	116011	5.555573e-03	4.039557e-03	84353.68	0.000000e+00	0.000000e+00	350.00	11
positions_8nt_m4	-3.9	2419	20768326	113592	5.439731e-03	3.905540e-03	81555.15	0.000000e+00	0.000000e+00	350.00	12
positions_8nt_m4	-3.8	2395	20770721	111197	5.325039e-03	3.787106e-03	79082.01	0.000000e+00	0.000000e+00	350.00	13
positions_8nt_m4	-3.7	2417	20773138	108780	5.209293e-03	3.669120e-03	76618.24	0.000000e+00	0.000000e+00	350.00	14
positions_8nt_m4	-3.6	2182	20775320	106598	5.104800e-03	3.567003e-03	74485.85	0.000000e+00	0.000000e+00	350.00	15
positions_8nt_m4	-3.5	2068	20777388	104530	5.005767e-03	3.456659e-03	72181.65	0.000000e+00	0.000000e+00	350.00	16
positions_8nt_m4	-3.4	2071	20779459	102459	4.906590e-03	3.339092e-03	69726.63	0.000000e+00	0.000000e+00	350.00	17
positions_8nt_m4	-3.3	2073	20781532	100386	4.807318e-03	3.234788e-03	67548.58	0.000000e+00	0.000000e+00	350.00	18
positions_8nt_m4	-3.2	2188	20783720	98198	4.702538e-03	3.143782e-03	65648.19	0.000000e+00	0.000000e+00	350.00	19
positions_8nt_m4	-3.1	1995	20785715	96203	4.607001e-03	3.044904e-03	63583.42	0.000000e+00	0.000000e+00	350.00	20
positions_8nt_m4	-3.0	2020	20787735	94183	4.510267e-03	2.950058e-03	61602.86	0.000000e+00	0.000000e+00	350.00	21
positions_8nt_m4	-2.9	1884	20789619	92299	4.420045e-03	2.846554e-03	59441.50	0.000000e+00	0.000000e+00	350.00	22
positions_8nt_m4	-2.8	1961	20791580	90338	4.326136e-03	2.755869e-03	57547.83	0.000000e+00	0.000000e+00	350.00	23
positions_8nt_m4	-2.7	1981	20793561	88357	4.231269e-03	2.665739e-03	55665.74	0.000000e+00	0.000000e+00	350.00	24
positions_8nt_m4	-2.6	1855	20795416	86502	4.142436e-03	2.587740e-03	54036.96	0.000000e+00	0.000000e+00	350.00	25
positions_8nt_m4	-2.5	1764	20797180	84738	4.057961e-03	2.502587e-03	52258.81	0.000000e+00	0.000000e+00	350.00	26
positions_8nt_m4	-2.4	1688	20798868	83050	3.977126e-03	2.412093e-03	50369.12	0.000000e+00	0.000000e+00	350.00	27
positions_8nt_m4	-2.3	1639	20800507	81411	3.898637e-03	2.332579e-03	48708.71	0.000000e+00	0.000000e+00	350.00	28
positions_8nt_m4	-2.2	1677	20802184	79734	3.818328e-03	2.262918e-03	47254.06	0.000000e+00	0.000000e+00	350.00	29
positions_8nt_m4	-2.1	1593	20803777	78141	3.742042e-03	2.188661e-03	45703.44	0.000000e+00	0.000000e+00	350.00	30
positions_8nt_m4	-2.0	1478	20805255	76663	3.671263e-03	2.116221e-03	44190.74	0.000000e+00	0.000000e+00	350.00	31
positions_8nt_m4	-1.9	1466	20806721	75197	3.601059e-03	2.046848e-03	42742.10	0.000000e+00	0.000000e+00	350.00	32
positions_8nt_m4	-1.8	1466	20808187	73731	3.530854e-03	1.973226e-03	41204.73	0.000000e+00	0.000000e+00	350.00	33
positions_8nt_m4	-1.7	1475	20809662	72256	3.460219e-03	1.909828e-03	39880.86	0.000000e+00	0.000000e+00	350.00	34
positions_8nt_m4	-1.6	1506	20811168	70750	3.388099e-03	1.852268e-03	38678.91	0.000000e+00	0.000000e+00	350.00	35
positions_8nt_m4	-1.5	1472	20812640	69278	3.317608e-03	1.785174e-03	37277.85	0.000000e+00	0.000000e+00	350.00	36
positions_8nt_m4	-1.4	1577	20814217	67701	3.242088e-03	1.731294e-03	36152.73	0.000000e+00	0.000000e+00	350.00	37
positions_8nt_m4	-1.3	1456	20815673	66245	3.172362e-03	1.667522e-03	34821.06	0.000000e+00	0.000000e+00	350.00	38
positions_8nt_m4	-1.2	1388	20817061	64857	3.105893e-03	1.617042e-03	33766.94	0.000000e+00	0.000000e+00	350.00	39
positions_8nt_m4	-1.1	1390	20818451	63467	3.039329e-03	1.561827e-03	32613.93	0.000000e+00	0.000000e+00	350.00	40
positions_8nt_m4	-1.0	1251	20819702	62216	2.979420e-03	1.502183e-03	31368.45	0.000000e+00	0.000000e+00	350.00	41
