; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/data/sequences/peak-motifs_test_maxlen1000.fasta -matrix_format transfac -m $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/oligos_8nt_mkv6_m1/peak-motifs_oligos_8nt_mkv6_m1.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/oligos_8nt_mkv6_m1/peak-motifs_oligos_8nt_mkv6_m1_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/data/sequences/peak-motifs_test_maxlen1000.fasta
; Matrix files
;	matrix 1	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/oligos_8nt_mkv6_m1/peak-motifs_oligos_8nt_mkv6_m1.tf
; Sequence format      	fasta
; Output files
;	output	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/oligos_8nt_mkv6_m1/peak-motifs_oligos_8nt_mkv6_m1_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.28684
;		c	0.21288
;		g	0.21268
;		t	0.28760
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name              	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	oligos_8nt_mkv6_m1	15	4	1	-53.300	16.500	69.800	a:0.287 c:0.213 g:0.213 t:0.288 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
oligos_8nt_mkv6_m1	-5.0	4154	20626979	168863	8.120037e-03	6.609475e-03	137449.59	0.000000e+00	0.000000e+00	350.00	1
oligos_8nt_mkv6_m1	-4.9	4008	20630987	164855	7.927306e-03	6.378383e-03	132643.85	0.000000e+00	0.000000e+00	350.00	2
oligos_8nt_mkv6_m1	-4.8	3868	20634855	160987	7.741308e-03	6.195964e-03	128850.29	0.000000e+00	0.000000e+00	350.00	3
oligos_8nt_mkv6_m1	-4.7	3840	20638695	157147	7.556655e-03	5.978570e-03	124329.39	0.000000e+00	0.000000e+00	350.00	4
oligos_8nt_mkv6_m1	-4.6	3759	20642454	153388	7.375898e-03	5.786642e-03	120338.08	0.000000e+00	0.000000e+00	350.00	5
oligos_8nt_mkv6_m1	-4.5	3559	20646013	149829	7.204758e-03	5.618363e-03	116838.58	0.000000e+00	0.000000e+00	350.00	6
oligos_8nt_mkv6_m1	-4.4	3461	20649474	146368	7.038330e-03	5.417665e-03	112664.90	0.000000e+00	0.000000e+00	350.00	7
oligos_8nt_mkv6_m1	-4.3	3405	20652879	142963	6.874596e-03	5.259506e-03	109375.84	0.000000e+00	0.000000e+00	350.00	8
oligos_8nt_mkv6_m1	-4.2	3366	20656245	139597	6.712736e-03	5.087607e-03	105801.06	0.000000e+00	0.000000e+00	350.00	9
oligos_8nt_mkv6_m1	-4.1	3294	20659539	136303	6.554339e-03	4.904655e-03	101996.43	0.000000e+00	0.000000e+00	350.00	10
oligos_8nt_mkv6_m1	-4.0	3253	20662792	133050	6.397914e-03	4.759165e-03	98970.85	0.000000e+00	0.000000e+00	350.00	11
oligos_8nt_mkv6_m1	-3.9	3144	20665936	129906	6.246730e-03	4.586717e-03	95384.64	0.000000e+00	0.000000e+00	350.00	12
oligos_8nt_mkv6_m1	-3.8	3105	20669041	126801	6.097421e-03	4.434691e-03	92223.12	0.000000e+00	0.000000e+00	350.00	13
oligos_8nt_mkv6_m1	-3.7	2908	20671949	123893	5.957585e-03	4.285488e-03	89120.33	0.000000e+00	0.000000e+00	350.00	14
oligos_8nt_mkv6_m1	-3.6	2871	20674820	121022	5.819529e-03	4.155244e-03	86411.79	0.000000e+00	0.000000e+00	350.00	15
