; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/data/sequences/peak-motifs_test_maxlen400.fasta -matrix_format transfac -m $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/dyads_m1/peak-motifs_dyads_m1.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/dyads_m1/peak-motifs_dyads_m1_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/data/sequences/peak-motifs_test_maxlen400.fasta
; Matrix files
;	matrix 1	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/dyads_m1/peak-motifs_dyads_m1.tf
; Sequence format      	fasta
; Output files
;	output	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/dyads_m1/peak-motifs_dyads_m1_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.28671
;		c	0.21298
;		g	0.21277
;		t	0.28754
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name    	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	dyads_m1	16	4	1	-60.700	11.900	72.600	a:0.287 c:0.213 g:0.213 t:0.288 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
dyads_m1	-5.0	533	19931904	139780	6.964041e-03	4.686170e-03	94059.30	0.000000e+00	0.000000e+00	350.00	1
dyads_m1	-4.9	617	19932521	139163	6.933301e-03	4.653022e-03	93393.97	0.000000e+00	0.000000e+00	350.00	2
dyads_m1	-4.8	749	19933270	138414	6.895985e-03	4.620325e-03	92737.68	0.000000e+00	0.000000e+00	350.00	3
dyads_m1	-4.7	950	19934220	137464	6.848654e-03	4.573956e-03	91806.99	0.000000e+00	0.000000e+00	350.00	4
dyads_m1	-4.6	1029	19935249	136435	6.797388e-03	4.524699e-03	90818.31	0.000000e+00	0.000000e+00	350.00	5
dyads_m1	-4.5	1138	19936387	135297	6.740691e-03	4.473358e-03	89787.82	0.000000e+00	0.000000e+00	350.00	6
dyads_m1	-4.4	1440	19937827	133857	6.668948e-03	4.403559e-03	88386.82	0.000000e+00	0.000000e+00	350.00	7
dyads_m1	-4.3	1457	19939284	132400	6.596359e-03	4.337749e-03	87065.91	0.000000e+00	0.000000e+00	350.00	8
dyads_m1	-4.2	1728	19941012	130672	6.510267e-03	4.257217e-03	85449.50	0.000000e+00	0.000000e+00	350.00	9
dyads_m1	-4.1	1851	19942863	128821	6.418048e-03	4.158273e-03	83463.52	0.000000e+00	0.000000e+00	350.00	10
dyads_m1	-4.0	2020	19944883	126801	6.317408e-03	4.068571e-03	81663.06	0.000000e+00	0.000000e+00	350.00	11
dyads_m1	-3.9	2386	19947269	124415	6.198534e-03	3.950282e-03	79288.79	0.000000e+00	0.000000e+00	350.00	12
dyads_m1	-3.8	2503	19949772	121912	6.073831e-03	3.833102e-03	76936.80	0.000000e+00	0.000000e+00	350.00	13
dyads_m1	-3.7	2747	19952519	119165	5.936972e-03	3.706531e-03	74396.30	0.000000e+00	0.000000e+00	350.00	14
dyads_m1	-3.6	3045	19955564	116120	5.785266e-03	3.586519e-03	71987.46	0.000000e+00	0.000000e+00	350.00	15
dyads_m1	-3.5	3183	19958747	112937	5.626684e-03	3.444629e-03	69139.48	0.000000e+00	0.000000e+00	350.00	16
dyads_m1	-3.4	3629	19962376	109308	5.445882e-03	3.282443e-03	65884.14	0.000000e+00	0.000000e+00	350.00	17
dyads_m1	-3.3	3547	19965923	105761	5.269165e-03	3.128072e-03	62785.67	0.000000e+00	0.000000e+00	350.00	18
dyads_m1	-3.2	4030	19969953	101731	5.068385e-03	2.984402e-03	59901.95	0.000000e+00	0.000000e+00	350.00	19
dyads_m1	-3.1	4080	19974033	97651	4.865113e-03	2.821501e-03	56632.27	0.000000e+00	0.000000e+00	350.00	20
dyads_m1	-3.0	4115	19978148	93536	4.660098e-03	2.656700e-03	53324.42	0.000000e+00	0.000000e+00	350.00	21
dyads_m1	-2.9	4355	19982503	89181	4.443126e-03	2.473941e-03	49656.15	0.000000e+00	0.000000e+00	350.00	22
dyads_m1	-2.8	4494	19986997	84687	4.219228e-03	2.307519e-03	46315.78	0.000000e+00	0.000000e+00	350.00	23
dyads_m1	-2.7	4436	19991433	80251	3.998220e-03	2.141602e-03	42985.55	0.000000e+00	0.000000e+00	350.00	24
dyads_m1	-2.6	4446	19995879	75805	3.776714e-03	1.996175e-03	40066.59	0.000000e+00	0.000000e+00	350.00	25
dyads_m1	-2.5	4421	20000300	71384	3.556454e-03	1.837951e-03	36890.77	0.000000e+00	0.000000e+00	350.00	26
dyads_m1	-2.4	4575	20004875	66809	3.328521e-03	1.669133e-03	33502.31	0.000000e+00	0.000000e+00	350.00	27
dyads_m1	-2.3	4689	20009564	62120	3.094908e-03	1.523100e-03	30571.18	0.000000e+00	0.000000e+00	350.00	28
dyads_m1	-2.2	4595	20014159	57525	2.865978e-03	1.396927e-03	28038.68	0.000000e+00	0.000000e+00	350.00	29
dyads_m1	-2.1	4560	20018719	52965	2.638793e-03	1.264404e-03	25378.72	0.000000e+00	0.000000e+00	350.00	30
dyads_m1	-2.0	4131	20022850	48834	2.432980e-03	1.139428e-03	22870.22	0.000000e+00	0.000000e+00	350.00	31
