; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/data/sequences/peak-motifs_test_maxlen400.fasta -matrix_format transfac -m $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/dyads_m3/peak-motifs_dyads_m3.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/dyads_m3/peak-motifs_dyads_m3_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/data/sequences/peak-motifs_test_maxlen400.fasta
; Matrix files
;	matrix 1	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/dyads_m3/peak-motifs_dyads_m3.tf
; Sequence format      	fasta
; Output files
;	output	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/dyads_m3/peak-motifs_dyads_m3_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.28671
;		c	0.21298
;		g	0.21277
;		t	0.28754
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name    	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	dyads_m3	10	4	1	-59.800	10.000	69.800	a:0.287 c:0.213 g:0.213 t:0.288 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
dyads_m3	-5.0	2139	20423105	165037	8.016202e-03	8.315081e-03	171190.30	1.000000e+00	9.000000e+01	-1.95	1
dyads_m3	-4.9	2460	20425565	162577	7.896714e-03	8.145425e-03	167697.43	1.000000e+00	9.000000e+01	-1.95	2
dyads_m3	-4.8	2279	20427844	160298	7.786018e-03	8.032506e-03	165372.66	1.000000e+00	9.000000e+01	-1.95	3
dyads_m3	-4.7	1941	20429785	158357	7.691740e-03	7.822313e-03	161045.22	1.000000e+00	9.000000e+01	-1.95	4
dyads_m3	-4.6	2507	20432292	155850	7.569969e-03	7.752797e-03	159614.05	1.000000e+00	9.000000e+01	-1.95	5
dyads_m3	-4.5	2245	20434537	153605	7.460925e-03	7.590529e-03	156273.27	1.000000e+00	9.000000e+01	-1.95	6
dyads_m3	-4.4	4883	20439420	148722	7.223747e-03	7.461566e-03	153618.19	1.000000e+00	9.000000e+01	-1.95	7
dyads_m3	-4.3	4423	20443843	144299	7.008913e-03	7.220507e-03	148655.29	1.000000e+00	9.000000e+01	-1.95	8
dyads_m3	-4.2	5515	20449358	138784	6.741037e-03	6.958177e-03	143254.47	1.000000e+00	9.000000e+01	-1.95	9
dyads_m3	-4.1	4595	20453953	134189	6.517848e-03	6.587902e-03	135631.27	9.999588e-01	8.999629e+01	-1.95	10
dyads_m3	-4.0	5381	20459334	128808	6.256481e-03	6.351691e-03	130768.16	1.000000e+00	9.000000e+01	-1.95	11
dyads_m3	-3.9	4955	20464289	123853	6.015806e-03	6.007953e-03	123691.31	3.227359e-01	2.904623e+01	-1.46	12
dyads_m3	-3.8	4217	20468506	119636	5.810978e-03	5.692412e-03	117194.98	5.189663e-13	4.670696e-11	10.33	13
dyads_m3	-3.7	7089	20475595	112547	5.466650e-03	5.419600e-03	111578.34	1.850266e-03	1.665239e-01	0.78	14
dyads_m3	-3.6	6213	20481808	106334	5.164871e-03	5.102397e-03	105047.79	3.600771e-05	3.240694e-03	2.49	15
dyads_m3	-3.5	8833	20490641	97501	4.735833e-03	4.777908e-03	98367.23	9.972284e-01	8.975056e+01	-1.95	16
dyads_m3	-3.4	7278	20497919	90223	4.382325e-03	4.297670e-03	88480.13	2.432559e-09	2.189303e-07	6.66	17
dyads_m3	-3.3	8308	20506227	81915	3.978788e-03	3.877739e-03	79834.63	1.033320e-13	9.299880e-12	11.03	18
dyads_m3	-3.2	3933	20510160	77982	3.787753e-03	3.526976e-03	72613.14	7.245038e-87	6.520534e-85	84.19	19
dyads_m3	-3.1	5368	20515528	72614	3.527018e-03	3.137888e-03	64602.63	1.308105e-210	1.177295e-208	207.93	20
dyads_m3	-3.0	5797	20521325	66817	3.245445e-03	2.852779e-03	58732.81	1.467967e-234	1.321170e-232	231.88	21
dyads_m3	-2.9	10323	20531648	56494	2.744035e-03	2.554467e-03	52591.19	6.775393e-64	6.097854e-62	61.21	22
dyads_m3	-2.8	4236	20535884	52258	2.538283e-03	2.264476e-03	46620.88	3.103626e-145	2.793264e-143	142.55	23
dyads_m3	-2.7	3971	20539855	48287	2.345403e-03	2.067211e-03	42559.59	3.226029e-163	2.903427e-161	160.54	24
dyads_m3	-2.6	3827	20543682	44460	2.159518e-03	1.878762e-03	38679.82	8.815617e-182	7.934055e-180	179.10	25
dyads_m3	-2.5	4069	20547751	40391	1.961878e-03	1.657051e-03	34115.25	1.249092e-239	1.124183e-237	236.95	26
dyads_m3	-2.4	5227	20552978	35164	1.707991e-03	1.486849e-03	30611.13	5.554242e-143	4.998818e-141	140.30	27
dyads_m3	-2.3	3534	20556512	31630	1.536337e-03	1.309253e-03	26954.81	1.764058e-169	1.587652e-167	166.80	28
dyads_m3	-2.2	1812	20558324	29818	1.448324e-03	1.162426e-03	23931.94	2.229908e-294	2.006918e-292	291.70	29
dyads_m3	-2.1	633	20558957	29185	1.417578e-03	1.054984e-03	21719.94	0.000000e+00	0.000000e+00	350.00	30
dyads_m3	-2.0	4074	20563031	25111	1.219695e-03	9.928651e-04	20441.04	1.240818e-218	1.116736e-216	215.95	31
dyads_m3	-1.9	1150	20564181	23961	1.163837e-03	9.352768e-04	19255.41	2.223554e-234	2.001199e-232	231.70	32
dyads_m3	-1.8	1539	20565720	22422	1.089085e-03	8.847328e-04	18214.82	3.515401e-199	3.163861e-197	196.50	33
dyads_m3	-1.7	932	20566652	21490	1.043815e-03	8.221752e-04	16926.88	9.621085e-249	8.658977e-247	246.06	34
dyads_m3	-1.6	1642	20568294	19848	9.640600e-04	7.799960e-04	16058.50	3.376107e-183	3.038496e-181	180.52	35
dyads_m3	-1.5	496	20568790	19352	9.399682e-04	7.447385e-04	15332.62	7.822433e-214	7.040189e-212	211.15	36
dyads_m3	-1.4	1252	20570042	18100	8.791559e-04	7.257575e-04	14941.84	2.678168e-138	2.410351e-136	135.62	37
dyads_m3	-1.3	518	20570560	17582	8.539955e-04	7.044523e-04	14503.21	2.032792e-135	1.829513e-133	132.74	38
dyads_m3	-1.2	348	20570908	17234	8.370924e-04	6.891918e-04	14189.03	2.665840e-135	2.399256e-133	132.62	39
dyads_m3	-1.1	320	20571228	16914	8.215493e-04	6.767303e-04	13932.48	3.481828e-132	3.133645e-130	129.50	40
dyads_m3	-1.0	133	20571361	16781	8.150892e-04	6.706038e-04	13806.34	1.034553e-132	9.310977e-131	130.03	41
dyads_m3	-0.9	171	20571532	16610	8.067834e-04	6.683674e-04	13760.30	1.118532e-122	1.006679e-120	120.00	42
dyads_m3	-0.8	72	20571604	16538	8.032862e-04	6.633929e-04	13657.89	4.791492e-126	4.312343e-124	123.37	43
dyads_m3	-0.7	44	20571648	16494	8.011490e-04	6.583475e-04	13554.01	5.275156e-132	4.747641e-130	129.32	44
dyads_m3	-0.6	130	20571778	16364	7.948346e-04	6.544577e-04	13473.93	1.805080e-128	1.624572e-126	125.79	45
dyads_m3	-0.5	342	20572120	16022	7.782230e-04	6.510553e-04	13403.88	5.797190e-107	5.217471e-105	104.28	46
dyads_m3	-0.4	36	20572156	15986	7.764744e-04	6.488118e-04	13357.69	4.235689e-108	3.812120e-106	105.42	47
dyads_m3	-0.2	172	20572328	15814	7.681200e-04	6.483506e-04	13348.20	8.222918e-96	7.400627e-94	93.13	48
dyads_m3	0.0	16	20572344	15798	7.673428e-04	6.469102e-04	13318.54	5.074597e-97	4.567138e-95	94.34	49
dyads_m3	0.3	6	20572350	15792	7.670514e-04	6.469102e-04	13318.54	1.415983e-96	1.274385e-94	93.89	50
dyads_m3	0.4	2	20572352	15790	7.669542e-04	6.464835e-04	13309.76	3.872628e-97	3.485366e-95	94.46	51
dyads_m3	0.5	2	20572354	15788	7.668571e-04	6.462709e-04	13305.38	2.406787e-97	2.166109e-95	94.66	52
dyads_m3	4.4	20	20572374	15768	7.658856e-04	6.462591e-04	13305.14	7.024369e-96	6.321932e-94	93.20	53
dyads_m3	4.9	46	20572420	15722	7.636513e-04	6.437626e-04	13253.74	1.266397e-96	1.139757e-94	93.94	54
dyads_m3	5.1	140	20572560	15582	7.568512e-04	6.394215e-04	13164.37	1.784001e-93	1.605601e-91	90.79	55
dyads_m3	5.3	44	20572604	15538	7.547140e-04	6.279963e-04	12929.14	7.815527e-110	7.033974e-108	107.15	56
dyads_m3	5.4	10	20572614	15528	7.542283e-04	6.279963e-04	12929.14	4.919095e-109	4.427186e-107	106.35	57
dyads_m3	5.6	162	20572776	15366	7.463596e-04	6.210561e-04	12786.26	1.275135e-108	1.147621e-106	105.94	58
dyads_m3	5.8	371	20573147	14995	7.283394e-04	6.056353e-04	12468.78	8.021839e-107	7.219656e-105	104.14	59
dyads_m3	5.9	95	20573242	14900	7.237250e-04	5.975413e-04	12302.14	4.713419e-114	4.242077e-112	111.37	60
dyads_m3	6.0	70	20573312	14830	7.203250e-04	5.705386e-04	11746.21	8.505365e-165	7.654828e-163	162.12	61
dyads_m3	6.1	324	20573636	14506	7.045876e-04	5.579300e-04	11486.62	1.392470e-161	1.253223e-159	158.90	62
dyads_m3	6.3	246	20573882	14260	6.926388e-04	5.327846e-04	10968.93	2.176073e-198	1.958466e-196	195.71	63
dyads_m3	6.4	268	20574150	13992	6.796215e-04	5.176712e-04	10657.78	1.069462e-208	9.625156e-207	206.02	64
dyads_m3	6.5	500	20574650	13492	6.553354e-04	5.023418e-04	10342.18	1.472540e-192	1.325286e-190	189.88	65
dyads_m3	6.6	622	20575272	12870	6.251236e-04	4.781814e-04	9844.77	1.577047e-186	1.419343e-184	183.85	66
dyads_m3	6.7	466	20575738	12404	6.024889e-04	4.402381e-04	9063.59	3.465363e-242	3.118827e-240	239.51	67
dyads_m3	6.8	598	20576336	11806	5.734428e-04	4.037258e-04	8311.88	1.463692e-284	1.317323e-282	281.88	68
dyads_m3	6.9	407	20576743	11399	5.536739e-04	3.627033e-04	7467.31	0.000000e+00	0.000000e+00	350.00	69
dyads_m3	7.0	609	20577352	10790	5.240935e-04	3.461063e-04	7125.61	0.000000e+00	0.000000e+00	350.00	70
dyads_m3	7.1	286	20577638	10504	5.102019e-04	3.202860e-04	6594.03	0.000000e+00	0.000000e+00	350.00	71
dyads_m3	7.2	1236	20578874	9268	4.501667e-04	3.082331e-04	6345.88	3.607434e-258	3.246691e-256	255.49	72
dyads_m3	7.3	502	20579376	8766	4.257835e-04	2.737877e-04	5636.72	0.000000e+00	0.000000e+00	350.00	73
dyads_m3	7.4	716	20580092	8050	3.910058e-04	2.372297e-04	4884.07	0.000000e+00	0.000000e+00	350.00	74
dyads_m3	7.5	1184	20581276	6866	3.334964e-04	2.038160e-04	4196.15	1.604168e-311	1.443751e-309	308.84	75
dyads_m3	7.6	1814	20583090	5052	2.453865e-04	1.594547e-04	3282.84	5.069153e-180	4.562238e-178	177.34	76
dyads_m3	7.7	166	20583256	4886	2.373235e-04	1.264183e-04	2602.69	0.000000e+00	0.000000e+00	350.00	77
dyads_m3	7.8	584	20583840	4302	2.089574e-04	1.058354e-04	2178.93	0.000000e+00	0.000000e+00	350.00	78
dyads_m3	7.9	366	20584206	3936	1.911800e-04	9.417695e-05	1938.91	0.000000e+00	0.000000e+00	350.00	79
dyads_m3	8.0	998	20585204	2938	1.427050e-04	7.474948e-05	1538.94	4.921929e-220	4.429736e-218	217.35	80
dyads_m3	8.1	566	20585770	2372	1.152131e-04	6.151026e-05	1266.37	7.977706e-169	7.179935e-167	166.14	81
dyads_m3	8.2	60	20585830	2312	1.122988e-04	5.679618e-05	1169.32	9.789416e-191	8.810474e-189	188.06	82
dyads_m3	8.3	206	20586036	2106	1.022929e-04	4.704874e-05	968.64	6.232741e-219	5.609467e-217	216.25	83
dyads_m3	8.4	192	20586228	1914	9.296709e-05	3.839233e-05	790.42	1.010665e-249	9.095982e-248	247.04	84
dyads_m3	8.5	1066	20587294	848	4.118918e-05	2.743365e-05	564.80	8.487376e-29	7.638638e-27	26.12	85
dyads_m3	8.6	54	20587348	794	3.856629e-05	1.594930e-05	328.36	1.352595e-104	1.217335e-102	101.91	86
dyads_m3	8.9	674	20588022	120	5.828658e-06	7.226266e-06	148.77	9.932789e-01	8.939510e+01	-1.95	87
dyads_m3	9.0	44	20588066	76	3.691483e-06	3.197600e-06	65.83	1.181752e-01	1.063577e+01	-1.03	88
dyads_m3	9.3	66	20588132	10	4.857215e-07	2.249539e-06	46.31	1.000000e+00	9.000000e+01	-1.95	89
dyads_m3	9.4	10	20588142	0	0.000000e+00	2.249539e-06	46.31	1.000000e+00	9.000000e+01	-1.95	90
; Number of sequences scanned	43038
; Sum of sequence lengths	10681503
; N residues           	63
; Matches per matrix
;	matrix	name    	matches	scored
;	1	dyads_m3       	20587930	20587930
;		TOTAL          	20587930	20587930
; Host name	rsat
; Job started	2014-09-03.192352
; Job done	2014-09-03.192403
; Seconds	6.05
;	user	6.05
;	system	0.03
;	cuser	0.57
;	csystem	0.03
