; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/data/sequences/peak-motifs_test_maxlen400.fasta -matrix_format transfac -m $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/dyads_m2/peak-motifs_dyads_m2.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/dyads_m2/peak-motifs_dyads_m2_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/data/sequences/peak-motifs_test_maxlen400.fasta
; Matrix files
;	matrix 1	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/dyads_m2/peak-motifs_dyads_m2.tf
; Sequence format      	fasta
; Output files
;	output	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/dyads_m2/peak-motifs_dyads_m2_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.28671
;		c	0.21298
;		g	0.21277
;		t	0.28754
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name    	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	dyads_m2	17	4	1	-69.800	20.900	90.700	a:0.287 c:0.213 g:0.213 t:0.288 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
dyads_m2	-5.0	2062	19881670	103938	5.200643e-03	1.409005e-03	28159.81	0.000000e+00	0.000000e+00	350.00	1
dyads_m2	-4.9	2007	19883677	101931	5.100220e-03	1.355569e-03	27091.87	0.000000e+00	0.000000e+00	350.00	2
dyads_m2	-4.8	1899	19885576	100032	5.005202e-03	1.313160e-03	26244.30	0.000000e+00	0.000000e+00	350.00	3
dyads_m2	-4.7	1947	19887523	98085	4.907782e-03	1.263093e-03	25243.67	0.000000e+00	0.000000e+00	350.00	4
dyads_m2	-4.6	1989	19889512	96096	4.808260e-03	1.218675e-03	24355.97	0.000000e+00	0.000000e+00	350.00	5
dyads_m2	-4.5	2157	19891669	93939	4.700333e-03	1.180271e-03	23588.43	0.000000e+00	0.000000e+00	350.00	6
dyads_m2	-4.4	1894	19893563	92045	4.605564e-03	1.134837e-03	22680.41	0.000000e+00	0.000000e+00	350.00	7
dyads_m2	-4.3	1692	19895255	90353	4.520903e-03	1.098811e-03	21960.40	0.000000e+00	0.000000e+00	350.00	8
dyads_m2	-4.2	1883	19897138	88470	4.426686e-03	1.060057e-03	21185.88	0.000000e+00	0.000000e+00	350.00	9
dyads_m2	-4.1	1752	19898890	86718	4.339023e-03	1.018840e-03	20362.14	0.000000e+00	0.000000e+00	350.00	10
dyads_m2	-4.0	1679	19900569	85039	4.255012e-03	9.861429e-04	19708.66	0.000000e+00	0.000000e+00	350.00	11
dyads_m2	-3.9	1705	19902274	83334	4.169701e-03	9.472751e-04	18931.87	0.000000e+00	0.000000e+00	350.00	12
dyads_m2	-3.8	1623	19903897	81711	4.088492e-03	9.135005e-04	18256.86	0.000000e+00	0.000000e+00	350.00	13
dyads_m2	-3.7	1531	19905428	80180	4.011887e-03	8.807106e-04	17601.54	0.000000e+00	0.000000e+00	350.00	14
dyads_m2	-3.6	1639	19907067	78541	3.929878e-03	8.520126e-04	17027.99	0.000000e+00	0.000000e+00	350.00	15
dyads_m2	-3.5	1464	19908531	77077	3.856625e-03	8.213118e-04	16414.41	0.000000e+00	0.000000e+00	350.00	16
dyads_m2	-3.4	1507	19910038	75570	3.781221e-03	7.890173e-04	15768.99	0.000000e+00	0.000000e+00	350.00	17
dyads_m2	-3.3	1417	19911455	74153	3.710320e-03	7.601443e-04	15191.94	0.000000e+00	0.000000e+00	350.00	18
dyads_m2	-3.2	1385	19912840	72768	3.641020e-03	7.351562e-04	14692.54	0.000000e+00	0.000000e+00	350.00	19
dyads_m2	-3.1	1318	19914158	71450	3.575073e-03	7.081562e-04	14152.93	0.000000e+00	0.000000e+00	350.00	20
dyads_m2	-3.0	1480	19915638	69970	3.501020e-03	6.824208e-04	13638.59	0.000000e+00	0.000000e+00	350.00	21
dyads_m2	-2.9	1465	19917103	68505	3.427717e-03	6.547579e-04	13085.73	0.000000e+00	0.000000e+00	350.00	22
dyads_m2	-2.8	1360	19918463	67145	3.359668e-03	6.306177e-04	12603.28	0.000000e+00	0.000000e+00	350.00	23
dyads_m2	-2.7	1244	19919707	65901	3.297423e-03	6.072235e-04	12135.73	0.000000e+00	0.000000e+00	350.00	24
dyads_m2	-2.6	1239	19920946	64662	3.235428e-03	5.869848e-04	11731.25	0.000000e+00	0.000000e+00	350.00	25
dyads_m2	-2.5	1266	19922212	63396	3.172083e-03	5.653721e-04	11299.30	0.000000e+00	0.000000e+00	350.00	26
dyads_m2	-2.4	1343	19923555	62053	3.104884e-03	5.421495e-04	10835.19	0.000000e+00	0.000000e+00	350.00	27
dyads_m2	-2.3	1050	19924605	61003	3.052347e-03	5.218405e-04	10429.30	0.000000e+00	0.000000e+00	350.00	28
dyads_m2	-2.2	1034	19925639	59969	3.000609e-03	5.040173e-04	10073.09	0.000000e+00	0.000000e+00	350.00	29
dyads_m2	-2.1	1161	19926800	58808	2.942518e-03	4.851172e-04	9695.36	0.000000e+00	0.000000e+00	350.00	30
dyads_m2	-2.0	1231	19928031	57577	2.880923e-03	4.666858e-04	9327.00	0.000000e+00	0.000000e+00	350.00	31
dyads_m2	-1.9	1311	19929342	56266	2.815326e-03	4.490291e-04	8974.12	0.000000e+00	0.000000e+00	350.00	32
dyads_m2	-1.8	952	19930294	55314	2.767692e-03	4.299717e-04	8593.25	0.000000e+00	0.000000e+00	350.00	33
dyads_m2	-1.7	999	19931293	54315	2.717706e-03	4.137432e-04	8268.91	0.000000e+00	0.000000e+00	350.00	34
dyads_m2	-1.6	821	19932114	53494	2.676626e-03	3.993174e-04	7980.60	0.000000e+00	0.000000e+00	350.00	35
dyads_m2	-1.5	1330	19933444	52164	2.610078e-03	3.824380e-04	7643.26	0.000000e+00	0.000000e+00	350.00	36
dyads_m2	-1.4	882	19934326	51282	2.565947e-03	3.689142e-04	7372.97	0.000000e+00	0.000000e+00	350.00	37
dyads_m2	-1.3	828	19935154	50454	2.524517e-03	3.531957e-04	7058.83	0.000000e+00	0.000000e+00	350.00	38
dyads_m2	-1.2	867	19936021	49587	2.481136e-03	3.407017e-04	6809.13	0.000000e+00	0.000000e+00	350.00	39
dyads_m2	-1.1	1033	19937054	48554	2.429448e-03	3.274402e-04	6544.09	0.000000e+00	0.000000e+00	350.00	40
dyads_m2	-1.0	967	19938021	47587	2.381064e-03	3.131331e-04	6258.16	0.000000e+00	0.000000e+00	350.00	41
dyads_m2	-0.9	1044	19939065	46543	2.328826e-03	3.019486e-04	6034.63	0.000000e+00	0.000000e+00	350.00	42
dyads_m2	-0.8	770	19939835	45773	2.290298e-03	2.899507e-04	5794.84	0.000000e+00	0.000000e+00	350.00	43
dyads_m2	-0.7	903	19940738	44870	2.245116e-03	2.773546e-04	5543.10	0.000000e+00	0.000000e+00	350.00	44
dyads_m2	-0.6	885	19941623	43985	2.200834e-03	2.662141e-04	5320.45	0.000000e+00	0.000000e+00	350.00	45
dyads_m2	-0.5	722	19942345	43263	2.164708e-03	2.554024e-04	5104.37	0.000000e+00	0.000000e+00	350.00	46
dyads_m2	-0.4	775	19943120	42488	2.125930e-03	2.450882e-04	4898.24	0.000000e+00	0.000000e+00	350.00	47
dyads_m2	-0.3	672	19943792	41816	2.092306e-03	2.360296e-04	4717.20	0.000000e+00	0.000000e+00	350.00	48
dyads_m2	-0.2	589	19944381	41227	2.062835e-03	2.265179e-04	4527.10	0.000000e+00	0.000000e+00	350.00	49
dyads_m2	-0.1	618	19944999	40609	2.031912e-03	2.170905e-04	4338.69	0.000000e+00	0.000000e+00	350.00	50
dyads_m2	0.0	688	19945687	39921	1.997487e-03	2.074031e-04	4145.08	0.000000e+00	0.000000e+00	350.00	51
dyads_m2	0.1	624	19946311	39297	1.966265e-03	1.996720e-04	3990.57	0.000000e+00	0.000000e+00	350.00	52
dyads_m2	0.2	617	19946928	38680	1.935393e-03	1.906570e-04	3810.40	0.000000e+00	0.000000e+00	350.00	53
dyads_m2	0.3	616	19947544	38064	1.904571e-03	1.826515e-04	3650.40	0.000000e+00	0.000000e+00	350.00	54
dyads_m2	0.4	564	19948108	37500	1.876350e-03	1.750825e-04	3499.13	0.000000e+00	0.000000e+00	350.00	55
dyads_m2	0.5	575	19948683	36925	1.847580e-03	1.683569e-04	3364.71	0.000000e+00	0.000000e+00	350.00	56
dyads_m2	0.6	502	19949185	36423	1.822462e-03	1.613389e-04	3224.46	0.000000e+00	0.000000e+00	350.00	57
dyads_m2	0.7	678	19949863	35745	1.788537e-03	1.545447e-04	3088.67	0.000000e+00	0.000000e+00	350.00	58
dyads_m2	0.8	509	19950372	35236	1.763069e-03	1.480150e-04	2958.17	0.000000e+00	0.000000e+00	350.00	59
dyads_m2	0.9	430	19950802	34806	1.741553e-03	1.410360e-04	2818.69	0.000000e+00	0.000000e+00	350.00	60
dyads_m2	1.0	492	19951294	34314	1.716936e-03	1.350265e-04	2698.59	0.000000e+00	0.000000e+00	350.00	61
dyads_m2	1.1	473	19951767	33841	1.693269e-03	1.298956e-04	2596.04	0.000000e+00	0.000000e+00	350.00	62
dyads_m2	1.2	427	19952194	33414	1.671903e-03	1.237717e-04	2473.65	0.000000e+00	0.000000e+00	350.00	63
dyads_m2	1.3	527	19952721	32887	1.645534e-03	1.183818e-04	2365.93	0.000000e+00	0.000000e+00	350.00	64
dyads_m2	1.4	496	19953217	32391	1.620716e-03	1.137764e-04	2273.89	0.000000e+00	0.000000e+00	350.00	65
dyads_m2	1.5	740	19953957	31651	1.583690e-03	1.084556e-04	2167.55	0.000000e+00	0.000000e+00	350.00	66
dyads_m2	1.6	482	19954439	31169	1.559572e-03	1.041005e-04	2080.51	0.000000e+00	0.000000e+00	350.00	67
dyads_m2	1.7	1086	19955525	30083	1.505233e-03	9.912741e-05	1981.12	0.000000e+00	0.000000e+00	350.00	68
dyads_m2	1.8	456	19955981	29627	1.482417e-03	9.516625e-05	1901.96	0.000000e+00	0.000000e+00	350.00	69
dyads_m2	1.9	451	19956432	29176	1.459851e-03	9.109796e-05	1820.65	0.000000e+00	0.000000e+00	350.00	70
dyads_m2	2.0	371	19956803	28805	1.441287e-03	8.669275e-05	1732.61	0.000000e+00	0.000000e+00	350.00	71
