; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/data/sequences/peak-motifs_test_maxlen1000.fasta -matrix_format transfac -m $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/oligos_6nt_mkv4_m4/peak-motifs_oligos_6nt_mkv4_m4.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/oligos_6nt_mkv4_m4/peak-motifs_oligos_6nt_mkv4_m4_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/data/sequences/peak-motifs_test_maxlen1000.fasta
; Matrix files
;	matrix 1	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/oligos_6nt_mkv4_m4/peak-motifs_oligos_6nt_mkv4_m4.tf
; Sequence format      	fasta
; Output files
;	output	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/oligos_6nt_mkv4_m4/peak-motifs_oligos_6nt_mkv4_m4_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.28684
;		c	0.21288
;		g	0.21268
;		t	0.28760
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name              	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	oligos_6nt_mkv4_m4	13	4	1	-53.800	14.400	68.200	a:0.287 c:0.213 g:0.213 t:0.288 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
oligos_6nt_mkv4_m4	-5.0	4493	20797882	170112	8.112946e-03	7.074322e-03	148334.17	0.000000e+00	0.000000e+00	350.00	1
oligos_6nt_mkv4_m4	-4.9	4489	20802371	165623	7.898857e-03	6.854389e-03	143722.63	0.000000e+00	0.000000e+00	350.00	2
oligos_6nt_mkv4_m4	-4.8	4487	20806858	161136	7.684864e-03	6.680730e-03	140081.35	0.000000e+00	0.000000e+00	350.00	3
oligos_6nt_mkv4_m4	-4.7	4526	20811384	156610	7.469011e-03	6.471944e-03	135703.52	0.000000e+00	0.000000e+00	350.00	4
oligos_6nt_mkv4_m4	-4.6	4242	20815626	152368	7.266702e-03	6.288699e-03	131861.26	0.000000e+00	0.000000e+00	350.00	5
oligos_6nt_mkv4_m4	-4.5	4214	20819840	148154	7.065729e-03	6.125660e-03	128442.67	0.000000e+00	0.000000e+00	350.00	6
oligos_6nt_mkv4_m4	-4.4	4088	20823928	144066	6.870765e-03	5.940820e-03	124566.93	0.000000e+00	0.000000e+00	350.00	7
oligos_6nt_mkv4_m4	-4.3	3717	20827645	140349	6.693495e-03	5.784135e-03	121281.57	0.000000e+00	0.000000e+00	350.00	8
oligos_6nt_mkv4_m4	-4.2	3975	20831620	136374	6.503920e-03	5.622500e-03	117892.40	0.000000e+00	0.000000e+00	350.00	9
oligos_6nt_mkv4_m4	-4.1	3532	20835152	132842	6.335473e-03	5.448400e-03	114241.90	0.000000e+00	0.000000e+00	350.00	10
oligos_6nt_mkv4_m4	-4.0	3894	20839046	128948	6.149761e-03	5.306795e-03	111272.72	0.000000e+00	0.000000e+00	350.00	11
oligos_6nt_mkv4_m4	-3.9	3556	20842602	125392	5.980169e-03	5.140441e-03	107784.61	0.000000e+00	0.000000e+00	350.00	12
oligos_6nt_mkv4_m4	-3.8	3610	20846212	121782	5.808001e-03	4.989176e-03	104612.90	0.000000e+00	0.000000e+00	350.00	13
oligos_6nt_mkv4_m4	-3.7	3366	20849578	118416	5.647471e-03	4.843691e-03	101562.37	0.000000e+00	0.000000e+00	350.00	14
oligos_6nt_mkv4_m4	-3.6	3340	20852918	115076	5.488180e-03	4.719292e-03	98953.97	0.000000e+00	0.000000e+00	350.00	15
oligos_6nt_mkv4_m4	-3.5	3024	20855942	112052	5.343960e-03	4.583860e-03	96114.25	0.000000e+00	0.000000e+00	350.00	16
oligos_6nt_mkv4_m4	-3.4	3081	20859023	108971	5.197022e-03	4.438556e-03	93067.52	0.000000e+00	0.000000e+00	350.00	17
oligos_6nt_mkv4_m4	-3.3	3148	20862171	105823	5.046888e-03	4.314115e-03	90458.24	0.000000e+00	0.000000e+00	350.00	18
oligos_6nt_mkv4_m4	-3.2	2791	20864962	103032	4.913780e-03	4.196897e-03	88000.40	0.000000e+00	0.000000e+00	350.00	19
oligos_6nt_mkv4_m4	-3.1	3039	20868001	99993	4.768845e-03	4.072148e-03	85384.67	0.000000e+00	0.000000e+00	350.00	20
oligos_6nt_mkv4_m4	-3.0	2975	20870976	97018	4.626962e-03	3.951827e-03	82861.79	0.000000e+00	0.000000e+00	350.00	21
oligos_6nt_mkv4_m4	-2.9	2863	20873839	94155	4.490420e-03	3.821730e-03	80133.92	0.000000e+00	0.000000e+00	350.00	22
oligos_6nt_mkv4_m4	-2.8	2699	20876538	91456	4.361700e-03	3.706133e-03	77710.08	0.000000e+00	0.000000e+00	350.00	23
oligos_6nt_mkv4_m4	-2.7	2595	20879133	88861	4.237940e-03	3.593512e-03	75348.66	0.000000e+00	0.000000e+00	350.00	24
oligos_6nt_mkv4_m4	-2.6	2662	20881795	86199	4.110985e-03	3.494103e-03	73264.25	0.000000e+00	0.000000e+00	350.00	25
oligos_6nt_mkv4_m4	-2.5	2477	20884272	83722	3.992852e-03	3.387123e-03	71021.09	0.000000e+00	0.000000e+00	350.00	26
oligos_6nt_mkv4_m4	-2.4	2352	20886624	81370	3.880681e-03	3.269890e-03	68562.96	0.000000e+00	0.000000e+00	350.00	27
oligos_6nt_mkv4_m4	-2.3	2316	20888940	79054	3.770227e-03	3.168911e-03	66445.64	0.000000e+00	0.000000e+00	350.00	28
oligos_6nt_mkv4_m4	-2.2	2452	20891392	76602	3.653286e-03	3.081342e-03	64609.48	0.000000e+00	0.000000e+00	350.00	29
oligos_6nt_mkv4_m4	-2.1	2331	20893723	74271	3.542117e-03	2.986589e-03	62622.71	0.000000e+00	0.000000e+00	350.00	30
oligos_6nt_mkv4_m4	-2.0	2313	20896036	71958	3.431806e-03	2.888728e-03	60570.75	0.000000e+00	0.000000e+00	350.00	31
oligos_6nt_mkv4_m4	-1.9	1910	20897946	70048	3.340714e-03	2.793255e-03	58568.89	0.000000e+00	0.000000e+00	350.00	32
oligos_6nt_mkv4_m4	-1.8	2280	20900226	67768	3.231977e-03	2.698327e-03	56578.44	0.000000e+00	0.000000e+00	350.00	33
oligos_6nt_mkv4_m4	-1.7	2161	20902387	65607	3.128915e-03	2.615116e-03	54833.66	0.000000e+00	0.000000e+00	350.00	34
oligos_6nt_mkv4_m4	-1.6	2018	20904405	63589	3.032673e-03	2.533084e-03	53113.62	0.000000e+00	0.000000e+00	350.00	35
oligos_6nt_mkv4_m4	-1.5	1941	20906346	61648	2.940103e-03	2.443994e-03	51245.58	0.000000e+00	0.000000e+00	350.00	36
oligos_6nt_mkv4_m4	-1.4	1783	20908129	59865	2.855069e-03	2.368761e-03	49668.12	0.000000e+00	0.000000e+00	350.00	37
oligos_6nt_mkv4_m4	-1.3	1937	20910066	57928	2.762690e-03	2.280549e-03	47818.48	0.000000e+00	0.000000e+00	350.00	38
oligos_6nt_mkv4_m4	-1.2	1636	20911702	56292	2.684666e-03	2.208969e-03	46317.59	0.000000e+00	0.000000e+00	350.00	39
oligos_6nt_mkv4_m4	-1.1	1848	20913550	54444	2.596532e-03	2.134116e-03	44748.09	0.000000e+00	0.000000e+00	350.00	40
oligos_6nt_mkv4_m4	-1.0	1722	20915272	52722	2.514406e-03	2.059747e-03	43188.71	0.000000e+00	0.000000e+00	350.00	41
oligos_6nt_mkv4_m4	-0.9	1659	20916931	51063	2.435286e-03	1.996824e-03	41869.35	0.000000e+00	0.000000e+00	350.00	42
oligos_6nt_mkv4_m4	-0.8	1534	20918465	49529	2.362127e-03	1.929736e-03	40462.64	0.000000e+00	0.000000e+00	350.00	43
oligos_6nt_mkv4_m4	-0.7	1538	20920003	47991	2.288777e-03	1.855711e-03	38910.50	0.000000e+00	0.000000e+00	350.00	44
oligos_6nt_mkv4_m4	-0.6	1579	20921582	46412	2.213471e-03	1.794448e-03	37625.94	0.000000e+00	0.000000e+00	350.00	45
oligos_6nt_mkv4_m4	-0.5	1570	20923152	44842	2.138595e-03	1.730487e-03	36284.81	0.000000e+00	0.000000e+00	350.00	46
oligos_6nt_mkv4_m4	-0.4	1405	20924557	43437	2.071588e-03	1.672137e-03	35061.31	0.000000e+00	0.000000e+00	350.00	47
oligos_6nt_mkv4_m4	-0.3	1276	20925833	42161	2.010734e-03	1.621257e-03	33994.46	0.000000e+00	0.000000e+00	350.00	48
oligos_6nt_mkv4_m4	-0.2	1412	20927245	40749	1.943393e-03	1.568618e-03	32890.73	0.000000e+00	0.000000e+00	350.00	49
oligos_6nt_mkv4_m4	-0.1	1292	20928537	39457	1.881775e-03	1.514299e-03	31751.78	0.000000e+00	0.000000e+00	350.00	50
oligos_6nt_mkv4_m4	0.0	1340	20929877	38117	1.817868e-03	1.454457e-03	30497.00	0.000000e+00	0.000000e+00	350.00	51
oligos_6nt_mkv4_m4	0.1	1243	20931120	36874	1.758587e-03	1.410062e-03	29566.14	0.000000e+00	0.000000e+00	350.00	52
oligos_6nt_mkv4_m4	0.2	1222	20932342	35652	1.700308e-03	1.356562e-03	28444.35	0.000000e+00	0.000000e+00	350.00	53
oligos_6nt_mkv4_m4	0.3	1035	20933377	34617	1.650947e-03	1.308288e-03	27432.14	0.000000e+00	0.000000e+00	350.00	54
oligos_6nt_mkv4_m4	0.4	1159	20934536	33458	1.595672e-03	1.264657e-03	26517.28	0.000000e+00	0.000000e+00	350.00	55
oligos_6nt_mkv4_m4	0.5	1049	20935585	32409	1.545643e-03	1.222943e-03	25642.64	0.000000e+00	0.000000e+00	350.00	56
oligos_6nt_mkv4_m4	0.6	1032	20936617	31377	1.496425e-03	1.179484e-03	24731.39	0.000000e+00	0.000000e+00	350.00	57
oligos_6nt_mkv4_m4	0.7	997	20937614	30380	1.448877e-03	1.136232e-03	23824.48	0.000000e+00	0.000000e+00	350.00	58
oligos_6nt_mkv4_m4	0.8	1068	20938682	29312	1.397942e-03	1.092011e-03	22897.26	0.000000e+00	0.000000e+00	350.00	59
oligos_6nt_mkv4_m4	0.9	917	20939599	28395	1.354208e-03	1.051748e-03	22053.02	0.000000e+00	0.000000e+00	350.00	60
oligos_6nt_mkv4_m4	1.0	967	20940566	27428	1.308090e-03	1.011043e-03	21199.53	0.000000e+00	0.000000e+00	350.00	61
oligos_6nt_mkv4_m4	1.1	840	20941406	26588	1.268029e-03	9.766626e-04	20478.63	0.000000e+00	0.000000e+00	350.00	62
oligos_6nt_mkv4_m4	1.2	944	20942350	25644	1.223008e-03	9.382048e-04	19672.25	0.000000e+00	0.000000e+00	350.00	63
oligos_6nt_mkv4_m4	1.3	1036	20943386	24608	1.173600e-03	9.035899e-04	18946.45	0.000000e+00	0.000000e+00	350.00	64
oligos_6nt_mkv4_m4	1.4	845	20944231	23763	1.133300e-03	8.706712e-04	18256.21	0.000000e+00	0.000000e+00	350.00	65
oligos_6nt_mkv4_m4	1.5	879	20945110	22884	1.091379e-03	8.335780e-04	17478.44	0.000000e+00	0.000000e+00	350.00	66
oligos_6nt_mkv4_m4	1.6	945	20946055	21939	1.046310e-03	8.028826e-04	16834.82	2.197694e-309	3.714102e-307	306.43	67
oligos_6nt_mkv4_m4	1.7	926	20946981	21013	1.002148e-03	7.683559e-04	16110.86	3.460860e-298	5.848854e-296	295.23	68
oligos_6nt_mkv4_m4	1.8	743	20947724	20270	9.667126e-04	7.387272e-04	15489.61	1.347756e-294	2.277708e-292	291.64	69
oligos_6nt_mkv4_m4	1.9	891	20948615	19379	9.242192e-04	7.078005e-04	14841.14	2.045779e-277	3.457367e-275	274.46	70
oligos_6nt_mkv4_m4	2.0	827	20949442	18552	8.847781e-04	6.777103e-04	14210.21	2.379551e-265	4.021440e-263	262.40	71
oligos_6nt_mkv4_m4	2.1	781	20950223	17771	8.475308e-04	6.513442e-04	13657.37	2.758528e-248	4.661912e-246	245.33	72
oligos_6nt_mkv4_m4	2.2	656	20950879	17115	8.162450e-04	6.234572e-04	13072.63	6.714168e-250	1.134694e-247	246.95	73
oligos_6nt_mkv4_m4	2.3	695	20951574	16420	7.830992e-04	6.008729e-04	12599.09	3.283459e-232	5.549046e-230	229.26	74
oligos_6nt_mkv4_m4	2.4	546	20952120	15874	7.570595e-04	5.821408e-04	12206.31	3.978744e-221	6.724077e-219	218.17	75
oligos_6nt_mkv4_m4	2.5	954	20953074	14920	7.115615e-04	5.582111e-04	11704.55	5.585545e-179	9.439571e-177	176.03	76
oligos_6nt_mkv4_m4	2.6	476	20953550	14444	6.888602e-04	5.349934e-04	11217.73	3.280567e-187	5.544159e-185	184.26	77
oligos_6nt_mkv4_m4	2.7	534	20954084	13910	6.633928e-04	5.120324e-04	10736.28	7.791687e-189	1.316795e-186	185.88	78
