; classfreq  -v 1 -ci 20 -o $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/dyads_m5/peak-motifs_dyads_m5_site_distrib.tab
;	min                 	minimum of class interval (inclusive)
;	max                 	maximum of class interval (exclusive)
;	center              	center of class interval
;	n                   	occurrences
;	n_cum               	cumulative occurrences (inclusive)
;	n_dcum              	decreasing cumulative occurrences (inclusive)
;	f                   	frequencies
;	f_cum               	cumulative frequencies (inclusive)
;	f_dcum              	decreasing cumulative frequencies (inclusive)
#[min	max[	center	n	n_cum	n_dcum	f	f_cum	f_dcum
-200	-180	-190	26	26	3966	0.00656	0.00656	1.00000
-180	-160	-170	76	102	3940	0.01916	0.02572	0.99344
-160	-140	-150	86	188	3864	0.02168	0.04740	0.97428
-140	-120	-130	139	327	3778	0.03505	0.08245	0.95260
-120	-100	-110	179	506	3639	0.04513	0.12758	0.91755
-100	-80	-90	250	756	3460	0.06304	0.19062	0.87242
-80	-60	-70	280	1036	3210	0.07060	0.26122	0.80938
-60	-40	-50	329	1365	2930	0.08296	0.34418	0.73878
-40	-20	-30	324	1689	2601	0.08169	0.42587	0.65582
-20	0	-10	345	2034	2277	0.08699	0.51286	0.57413
0	20	10	305	2339	1932	0.07690	0.58976	0.48714
20	40	30	340	2679	1627	0.08573	0.67549	0.41024
40	60	50	313	2992	1287	0.07892	0.75441	0.32451
60	80	70	276	3268	974	0.06959	0.82400	0.24559
80	100	90	209	3477	698	0.05270	0.87670	0.17600
100	120	110	183	3660	489	0.04614	0.92284	0.12330
120	140	130	114	3774	306	0.02874	0.95159	0.07716
140	160	150	100	3874	192	0.02521	0.97680	0.04841
160	180	170	57	3931	92	0.01437	0.99117	0.02320
180	200	190	35	3966	35	0.00883	1.00000	0.00883
; Statistics:
; -----------
; class interval     	20
; classes            	20
; count              	3966
; sum                	-8428
; mean               	-2.12506
; median class       	[-40..-20[
; var                	6.91e+03
; std                	83.1187
; min                	-195
; max                	194
; range              	389
; Host name	rsat
; Job started	2014-09-03.192450
; Job done	2014-09-03.192450
; Seconds	0.28
;	user	0.28
;	system	0.01
;	cuser	0
;	csystem	0
