; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/data/sequences/peak-motifs_test_maxlen1000.fasta -matrix_format transfac -m $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/positions_8nt_m1/peak-motifs_positions_8nt_m1.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/positions_8nt_m1/peak-motifs_positions_8nt_m1_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/data/sequences/peak-motifs_test_maxlen1000.fasta
; Matrix files
;	matrix 1	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/positions_8nt_m1/peak-motifs_positions_8nt_m1.tf
; Sequence format      	fasta
; Output files
;	output	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/positions_8nt_m1/peak-motifs_positions_8nt_m1_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.28684
;		c	0.21288
;		g	0.21268
;		t	0.28760
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name            	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	positions_8nt_m1	16	4	1	-48.000	16.800	64.800	a:0.287 c:0.213 g:0.213 t:0.288 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
positions_8nt_m1	-5.0	8252	20431470	278296	1.343791e-02	1.247502e-02	258354.64	0.000000e+00	0.000000e+00	350.00	1
positions_8nt_m1	-4.9	8099	20439569	270197	1.304684e-02	1.201613e-02	248851.14	0.000000e+00	0.000000e+00	350.00	2
positions_8nt_m1	-4.8	7868	20447437	262329	1.266692e-02	1.165163e-02	241302.48	0.000000e+00	0.000000e+00	350.00	3
positions_8nt_m1	-4.7	7658	20455095	254671	1.229715e-02	1.121797e-02	232321.54	0.000000e+00	0.000000e+00	350.00	4
positions_8nt_m1	-4.6	7277	20462372	247394	1.194577e-02	1.083664e-02	224424.17	0.000000e+00	0.000000e+00	350.00	5
positions_8nt_m1	-4.5	7265	20469637	240129	1.159496e-02	1.050285e-02	217511.64	0.000000e+00	0.000000e+00	350.00	6
positions_8nt_m1	-4.4	6985	20476622	233144	1.125768e-02	1.010680e-02	209309.37	0.000000e+00	0.000000e+00	350.00	7
positions_8nt_m1	-4.3	6756	20483378	226388	1.093146e-02	9.792889e-03	202808.43	0.000000e+00	0.000000e+00	350.00	8
positions_8nt_m1	-4.2	6606	20489984	219782	1.061248e-02	9.454905e-03	195808.87	0.000000e+00	0.000000e+00	350.00	9
positions_8nt_m1	-4.1	6459	20496443	213323	1.030060e-02	9.094702e-03	188349.14	0.000000e+00	0.000000e+00	350.00	10
positions_8nt_m1	-4.0	6249	20502692	207074	9.998858e-03	8.809630e-03	182445.36	0.000000e+00	0.000000e+00	350.00	11
positions_8nt_m1	-3.9	5995	20508687	201079	9.709381e-03	8.472353e-03	175460.44	0.000000e+00	0.000000e+00	350.00	12
positions_8nt_m1	-3.8	5776	20514463	195303	9.430479e-03	8.176498e-03	169333.36	0.000000e+00	0.000000e+00	350.00	13
positions_8nt_m1	-3.7	5690	20520153	189613	9.155729e-03	7.890761e-03	163415.80	0.000000e+00	0.000000e+00	350.00	14
positions_8nt_m1	-3.6	5722	20525875	183891	8.879434e-03	7.641490e-03	158253.46	0.000000e+00	0.000000e+00	350.00	15
positions_8nt_m1	-3.5	5316	20531191	178575	8.622744e-03	7.373448e-03	152702.37	0.000000e+00	0.000000e+00	350.00	16
